author,clean_comment,likes,publishedAt
@bangmfp,bubarkan dpr pak prabowo rakyat bersamamu gak berani mending mundur ganti presidentunjukan nyalimu pak kasihan masyarakat miskin pak,43,2025-08-21T09:27:33Z
@niningyuningsih6059,yg nyata sudah berjuang dan berbakti kpd negeri indonesia adalah para pensiunan anggota dpr dord kan hnya duduk manis di kutsi tanpa perang tanpa bercucuran keringat tp gaji gde ampun gak pantas,0,2025-09-11T06:42:39Z
@widodosantoso8958,makanya rakyat makin menjerit laa rakyat mati kerja blm tentu sehari dapet rb,0,2025-09-11T01:50:40Z
@ahmadhidayat9837,merekaa bangga bisa punya uang bnyak dr memeras rakyat,0,2025-09-10T05:07:20Z
@learnjapanesewithshodik,b,0,2025-09-09T10:13:55Z
@learnjapanesewithshodik,y,0,2025-09-09T10:13:51Z
@learnjapanesewithshodik,j,0,2025-09-09T10:13:47Z
@rahmipkm2202,uang yg dr rakyat itu trnyta habis byk utk dpr ya allah rakyat mkin susah dan miskin dpr makin kaya,0,2025-09-09T02:31:48Z
@huluchannel7864,jijik juga liat cewek ini salah satu penghisap darah rakyat,0,2025-09-08T14:41:21Z
@herlinaputrisasaa,ya alloh,0,2025-09-07T19:30:51Z
@LemanSulaiman-yt2ql,jujur itu melepaskan beban,0,2025-09-07T19:11:11Z
@AntoniElias-kb9kd,malu d gaji sama rakyat dpr dewan perampok rakyat,0,2025-09-07T16:09:28Z
@mygel379,makan duit haram namanya rakyat waras di peras untuk kekayaan mereka mmg kejam di dunia selamat kalian tapi tidak di akhirat,0,2025-09-07T12:59:58Z
@zakaria-m3b,buat beli tas dior aja gk cukup,0,2025-09-07T10:13:57Z
@broden76channel,dana aspirasi dn dapil ini yg membuat dpr kekal jd dewannnt klu udh pemilu uang ini bt serangan fajarhrs y dihapus dn hrs dibatasi jd dpr periode sj,0,2025-09-07T00:32:51Z
@pohonjelemu2719,itu belum dana aspirasi kunjungan dapil,0,2025-09-06T23:08:58Z
@jacsweet7089,yg menit terakhir video ter potong tersambungdana dapil juta x,0,2025-09-05T02:46:15Z
@BlackNinja-w8p,sadiss saya hanya linmas di kampung gaji saya rebu tahun,0,2025-09-04T15:52:25Z
@Jember-r1,krisdayanti pasti akan di kluarkan dari dpr sebab mereka takut kebusukan nya terbongkar lebih dlm,0,2025-09-03T04:20:36Z
@amirhidayat7854,tapi dia berani terbuka loh gak kaya yg lain salut gue mah atau emang dia polos aja gitu,0,2025-09-03T02:28:42Z
@BogelBogel-gr6rj,gampang bangat bilang ya udah hati lho,0,2025-09-02T23:03:37Z
@sutantosutanto3608,sebulan kira kira juta,0,2025-09-02T23:01:14Z
@reyy174,dan prabowo tau ini dan dengan senang hati menadatangani gaji gaji nya selamat o kalian sangat baik hati kerja siang malam untuk foyah foyah dpr,1,2025-09-02T17:17:11Z
@aamier25,satu tahun totalnya,0,2025-09-02T15:37:44Z
@rannkarnokarno8545,miriss dengarnya,0,2025-09-02T12:51:38Z
@Sodikun77-t3y,sialan gue bayar pajak buat mendanai mereka najis,0,2025-09-02T05:22:22Z
@dietto1013,dia jujur sekali tapi dibungkam oleh yg lain nya,0,2025-09-01T15:05:17Z
@mustakimhuda9460,dpr terima segitu benar kata ustad felix shauw kesenangan kita sdh diwakili makan kita sdh diwakiliharta kita sdh diwakili cooook jancok,0,2025-09-01T14:50:47Z
@Diski123-vj8jc,anjirr,0,2025-09-01T13:06:06Z
@utijawa1219,ngiris ya,0,2025-09-01T12:56:49Z
@rukdamayanti9195,ya allah swt duit semua itu astagfirullah duit rakyat gosgosan bayar pajak gaji anggota dpr,0,2025-09-01T12:55:28Z
@Akusaj628,nah loh siapa yg milih dia ayoooseneng kan fans nya,0,2025-09-01T11:05:40Z
@susanwulandari1854,okelah kalo gaji tapi itu dana aspirasinya hweddaaaan aspirasi apaan dibayar segitu mending kalo semuanya memang ngasih aspirasi,0,2025-09-01T07:51:43Z
@golden_gown,sadis,2,2025-09-01T07:08:32Z
@RUMIANTI,pertahun mereka dpt milyar enak bener duduk duduk healing healing dpt aliran uang rakyat terus,0,2025-09-01T06:33:54Z
@Movie100-y1q,kita yg nyari uang susahnya minta ampun walaupun hanya untuk menyambung hidup habis hanya untuk kebutuhan sehari tetap harus memikirkan pajak dari negara,1,2025-09-01T04:10:38Z
@MardinoMardino-n6s,untuk mbk krisdayanti bongkar gaji sbnrnya yglain dk bilang,0,2025-09-01T04:01:18Z
@AhmadRifkiAli,luar binasa,4,2025-09-01T02:20:32Z
@banazirfirdaus8254,dpr ini yang paling jujur dan terbuka kepada rakyat tentang gaji dpr,3,2025-09-01T00:15:28Z
@sayatau6277,x x x x milyar lebihtahun,0,2025-08-31T23:57:03Z
@fahrersurf5422,mnurut gua gila bngat sihapaan dana aspirasi sebesar juta x setahun lagi kunjungan dapil lagi udah juta dan x setahun makanya jika dihitung total smua pasti miliyaran per tahunada yg gua salah dlam memahami ini,0,2025-08-31T23:55:06Z
@agussusan4046,wao ngeri makanya negara hutang nya banyak negara hutang banyak cuma buat gaji dprrakyat cuma yang kwajiban bayar lewat pajak,1,2025-08-31T19:46:55Z
@masbimo1407,x lipat umr,0,2025-08-31T14:30:26Z
@AnyarNew-xy4fg,waw setelah ditotal rp exrreme ini bukan lagi membebani negara namun menghamcurkan,2,2025-08-31T13:38:57Z
@bayugenbu3073,sesuai yg disampaikan krisdayanti gaji dpr tiap tanggal dapat juta tiap tanggal dapat juta dana aspirasi juta x setahun dana dapil juta x setahun rerata sebulan juta belum termasuk tunjangan lain yg ga disampaikan dibandingkan umr juta x lipat,2,2025-08-31T12:00:39Z
@zartv6963,gaji buta semua,0,2025-08-31T11:46:30Z
@muljatyarifin7266,pantes saja bisa oplas bolak balik,0,2025-08-31T11:45:05Z
@Gus-b8g,cukkkkkk sampeyan,0,2025-08-31T11:36:10Z
@bagussatrio5656,mandi uang yah anggota dprkok masih kurang aja,0,2025-08-31T09:25:28Z
@SamsungM32-o5e,nice info,0,2025-08-31T09:17:13Z
@SunartiSunarti-bb6mk,allahu akbarbyk betul tuh gaji ditotal semua,0,2025-08-31T08:25:24Z
@tomiriyono8341,wajib bubarkan dpr beban negara pemeras rakyat apa gunannya dpr sedangkar rakyat makin miskis makin di peras pajak gak manusiawi tanahpun menolak kalo mereka mati para dpr,0,2025-08-31T07:10:05Z
@YudhaNharaaxsana,rumahnya aman dari para pendemo,0,2025-08-31T05:19:00Z
@ARNstory,dpr beban rakyat dan negara,0,2025-08-31T03:07:03Z
@ARNstory,up bubarkan dpr,0,2025-08-31T03:06:46Z
@switchy_parkici,goreng lagi,0,2025-08-31T02:20:46Z
@tanpanama-df5cr,terkutuk engkau wahai para artis,0,2025-08-31T00:40:55Z
@BapakBapakID,x x m setahun,8,2025-08-31T00:33:12Z
@TsubasaAmami-w9z,sensitif apa sih apa wong ditanya gaji nya piro toh yg gaji kan rakyat masa iya ga boleh tau,0,2025-08-30T23:28:28Z
@hariashari-x7z,pantesan mereka crezy rich kalo di total bisa puluhan m,0,2025-08-30T22:56:08Z
@urselfAja,hati hati dg dprrakyat sekarang sedang benci dg dpr,2,2025-08-30T17:08:43Z
@Eko_Prasetyo_Oke,kita sedang di rampok wahai bangsa indonesia pantas pada ngebet banget buat jadi anggota dewan,2,2025-08-30T15:27:25Z
@cocomheoo4952,gilaaaduit anggota dprlancar jayangalir teroooossss bln bisa milyaranbetapa bodohnya rakyat suruh nyoblos saat pemlihan anggota dprdprdsama aja memperkaya mereka yg nyoblos tetap kereee sumur hidup untung gw gak pernah nyoblos anggota dpr,2,2025-08-30T15:27:13Z
@D21428,bohong itu nilai tilep dibilang tunjangan,0,2025-08-30T15:16:43Z
@HanyaSebutan,setahun apakah aku yang salah hitung ya,0,2025-08-30T15:09:42Z
@imiimi-mw8bw,ya allah enaknya rakyatnya susah,0,2025-08-30T15:01:41Z
@AtikIrmayanti,up,0,2025-08-30T14:55:45Z
@abdimanaf8751,kridayanty jgn merasa sombong kau ingat rakyat banyak yg pada kelaparan,4,2025-08-30T13:42:24Z
@SoyoCuba,setahun hampir m karyawan umr nabung setahun di palak pajak dapat hikmah doang,2,2025-08-30T13:40:26Z
@dimasbagongcok4662,negara ini miskinrakyat miskin semua uangnya habis buat bayar dpr dan di korupsi mau jadi apa negeri ini,0,2025-08-30T13:28:39Z
@dimasbagongcok4662,negara ini miskinrakyat miskin semua uangnya habis buat bayar dpr dan di korupsi mau jadi apa negeri ini,0,2025-08-30T13:28:36Z
@suliwang620,pantasan susah tuh mau makzulkan siapa waktu itu segitu bayarannya dpr,1,2025-08-30T13:26:48Z
@suliwang620,,0,2025-08-30T13:25:11Z
@wawansyahwani1744,gak ngotak banget penghasilan anggota dewan dlm setahun kalo ditotal berapa milyar sementara rakyat dicekik pajak gila banget sih,0,2025-08-30T13:13:39Z
@EncahHasanah,gila blom dana pensiun seumur hidup enak bnget lu,0,2025-08-30T13:01:43Z
@YadiSini.999,pantesan saja rakyat menjerit,0,2025-08-30T12:55:45Z
@NengROHIQ,gila itu baru satu orang bisa bangkrut ini negara kalo rakyat pada diem bae wah terlalu,2,2025-08-30T12:08:02Z
@ifadaamalia-w5o6v,yg digaji kinerja nolrakyat yg diperas,2,2025-08-30T12:03:35Z
@shafa5a339,ya allahrakyat masih banyak yang kelaparan,1,2025-08-30T10:33:05Z
@SariMuliani-ru6bk,apa yah kontribusinya krisdayanti dlm kesejahteraan rakyat shg digaji setahun bisa mencapai milyargila aja itu,0,2025-08-30T10:21:42Z
@SariMuliani-ru6bk,buset dahaspirasi apa yg diberikan buat kesejahteraan rakyat hingga diberika juta sbnyk kali dlm setahun,2,2025-08-30T10:18:54Z
@rezafirmansyah4036,ngeri nikmati ng dunyo neraka tempatmu,0,2025-08-30T09:47:45Z
@ikawatidewi6673,gak ikhlas pajak rakyat tuk kemewahan dpr tdk berpihak k rakyat janji jt lap pek rekening di blokir pajak naik pbb naik sembako naik tanah di sita,1,2025-08-30T09:47:42Z
@Kucing_Rumbia,wahai rakyat indonesia kalian lihat semua inianggota dpr gajinya seperti itu kalian beban negara dan rakyat,0,2025-08-30T09:37:00Z
@arbainah25,terlalu wow dibandingkan dg rakyatnya,0,2025-08-30T08:19:22Z
@RICHIKNOWYOU,gaji dan tunjangan dpr udah gede bebas pajak lagi,2,2025-08-30T08:15:18Z
@jhonsononly12,siapa yg tidak mau jadi anggota dprkerja enak pakai jas bagus ruangan ber ac digaji milyaran oleh negara,0,2025-08-30T08:13:42Z
@padilropi4750,abis dri chanel bang muslim lgsung ke sini,0,2025-08-30T07:47:32Z
@Cassper99,rb d ceritain yg gede gak mau ini yg nama terbuka dpr taikla,0,2025-08-30T06:27:52Z
@giatun1238,memeras pajak rakyat artis cuma gitu doang,0,2025-08-30T06:10:21Z
@Cassper99,dpr gak terbukacba aj transparan selesai sdah maslah dan kritik akan dtang sdah ribet amat dpr jawabnya,0,2025-08-30T06:02:47Z
@bambangsasongko3963,aspirasi anggota dpr supaya gaji naik terus assuuuuuasssuuuuu,0,2025-08-30T05:26:26Z
@juarno4148,mbak kd polos banget,2,2025-08-30T04:49:15Z
@mukhlasdani,sanggup kalian semua ketika di hisab di akhirat,0,2025-08-30T04:33:42Z
@onimusakage2963,jt x dlm thn,0,2025-08-30T04:28:55Z
@onimusakage2963,jt x dlm tahun jt x mjt,0,2025-08-30T04:27:38Z
@ErisRustiana-ki9id,setelah pernyataan ini kd di bungkamtpi di benarkan oleh pak mahfud md,1,2025-08-30T04:22:57Z
@mochammadsyufri7110,jt jt jt adpirasi xth jt kunjungan dapil xth gak banyak sih dibanding penghasilan buruh umk tunjangan jt sekitar jt total jt apa ya semua segini diampuuut buat sebulan lo guys,1,2025-08-30T04:19:21Z
@jhainiachmad52,rakyat di perasuang nya buat foya para pejabat,0,2025-08-30T03:58:28Z
@hastutihastuti9504,astaga itu uang semua mbak yanti,0,2025-08-30T03:52:13Z
@tegarputraabdullah3843,yg begini mestinya jangan ditayangkandan berdampak masyarakat muak meliatnya,1,2025-08-30T03:42:34Z
@pirnadisetyawan6964,ya allohrakyatnya kere,0,2025-08-30T03:24:51Z
@RedBuffadventure,rakyat jgn trlalu polos yg d sebut kd ini smua yg d sebut ini uang resmi yaaaa yg tdk resmi uang pelicin d dpr itu maha dahsyat jumlahnya,1,2025-08-30T03:22:00Z
@SlametRiyadi-ju7qv,terpangku yg berlebihan pantesan,0,2025-08-30T03:18:08Z
@RudiSetiadi-x5v,ini sebelum kenaikan ya,0,2025-08-30T02:57:22Z
@trianajaya,ga penting rakyat mikirin kantong sendiri ga ada program kerakyatan nya,0,2025-08-30T02:43:54Z
@tinuradelina3449,gila segitu banyaknya penghasilan anggota dpr masyarakat susah,2,2025-08-30T02:32:06Z
@yessrizal,berarti ratarata yg didapatkan mereka bulan itu dulu waktu video ini viral dan sama anggota yg lain agar kd bungkam sekarang udah ntah brp lagi yg mereka dapatkan sehingga masyarakat marah liat ketimpangan cm indonesia yg gaji anggota dpr nya yg sampai x lipat dr umr dan itu tertinggi di dunia,4,2025-08-30T01:59:07Z
@harrybasari4480,rakyat telah memilih wakilnya utk mewakili hidup sejahtera gaji gede penuh fasilitas tanpa bayar pajak,4,2025-08-30T01:51:16Z
@zeffleno2276,kd udh blakanklw dy gak ngomong mana kita tau gaji dpr segede gt anjaayrakyat ngapan cari duit bayar pajak bwt ngempanin mereka,11,2025-08-30T01:36:39Z
@jhiedhieka5834,dana itu untuk partai mereka modal buat pemilu,0,2025-08-30T00:45:59Z
@hatmawigati1060,asyeek bangetlahyah kalo joget ya lumrahlah,0,2025-08-30T00:38:23Z
@srirahayu6848,ya allah ak jualan nyari rb sehari juga blm tentu dpt nyaribuat makan hari susahnya minta ampun,7,2025-08-30T00:37:26Z
@aknianingsih2705,cm bayangin dg seorang pemulung betapa sshnya mengais mengumpulkan bekas botol dll demi mendapatkan uang rp rp bahkan rp hanya utk sesuap nasi utk menyambung hidup,13,2025-08-29T23:46:46Z
@atrisman2912,tunjangan gedegawe molor euweuh gadagrakyat diperas,3,2025-08-29T23:32:42Z
@atrisman2912,bakaaar sarang tikusmusnahkan tikusnya,7,2025-08-29T23:31:15Z
@muktiutomo-t2v,vampire darah rakyat,2,2025-08-29T23:20:22Z
@jemegame8535,yg koar koar kenapa di pilih dia kalian kan suda menerima uang nya kalau sudah tau gaji dan tunjangan mereka tp gak sesuai dengan kerja nya kepada rakyat mendingan ke depan nya kagak usah di pilih lagi dpr legislatif pelajaran buat rakyat indonesia kalian pilih dan menerima uang nya kalian terima konsekuensi nya ingat kejujuran ada pada rakyat dan kalian semua,5,2025-08-29T23:12:33Z
@SaryatiSaryati-r3r,uhhh negara uangnyabuat bagi orang dpr,6,2025-08-29T23:11:25Z
@Sugiman01-q8t,coba itu uang siapa yg dipake gaji dpr,2,2025-08-29T23:08:43Z
@NazirKan-o6l,udah banyak masih maling,2,2025-08-29T23:05:08Z
@Jabrik-q1m,rakyat di paksa bayar pajakpara anggota dewan yg menikmati uang pajak rakyat dpr ini sebenarnya wakil rakyat atau pemeras rakyat,34,2025-08-29T23:04:19Z
@kimber3564,dana aspirasi aja jt x tahun wow fantastis,5,2025-08-29T22:59:57Z
@fionaveechinchen3233,jt jt jt x setahun jt x setahun,8,2025-08-29T22:33:44Z
@SultanMataram-c6q,astagfirullah astagfirullah astagfirullah ngeri rakyat tetap miskin ini salah satu penyebab nya,11,2025-08-29T21:10:59Z
@elvisgalianho650,sombong amat makan duit rakyat,3,2025-08-29T16:51:26Z
@alcorarago8706,koq aku dengernya jadi pengen nangis padahal kita buat bayar pajak aja setengah mati,31,2025-08-29T16:46:03Z
@Compastu426,ditambah uang molor ketika sidang berlangsung kira jt sekali molor,13,2025-08-29T15:03:36Z
@senjatanpanama6173,bangga banget meras duit rakyat,6,2025-08-29T14:55:56Z
@nivianto12Anto,udh pnya uang kok msh mkn uang rakyat,8,2025-08-29T13:42:22Z
@desyfrancisca3367,data begni dpt drmn ya hrus ada sumber validnya,0,2025-09-01T21:54:23Z
@tantrilistiana4184,iya gaji gede nya di wakili oleh dpr sedangkan rakyat ada yg gajinya ribu ribubulan guru honorer madrasah swasta,1,2025-08-21T16:17:15Z
@cahjawa303,gus dur berkata bubarkan dpr mpr mari saudara untuk pemilu mendatang kita ber sama gak usah pilih dpr mpr dgn cara ini dg sendirinya mpr dpr akan bubar tanpa repot meng kritik ber demo,0,2025-08-21T03:22:27Z
@cahjawa303,bubarkan dpr mpr mari saudara untuk pemilu mendatang kita ber sama gak usah pilih dpr mpr dgn cara ini dg sendirinya mpr dpr akan bubar tanpa repot ber demo,0,2025-08-21T03:21:31Z
@deribastian5931,lah gimana cara ngitung nya bapak ini matematika nya dapet nilai berapa pak kan biaya ngontrakkost jt per bulan kalo di kalikan bulan atau hari bekerja berarti jt kalo jt per bulan mengapa di kalikan lagi hari mengapa ga sekalian aja di kalikan lagi per jam dalam hari kerja jam jadi jt,0,2025-08-21T00:46:36Z
@jakapermana2673,ingat rakyat indonesia mereka bnyk yg menderita utk makan sehari aja ada yg cuma dpt rb sd rb itu utk makan keluarga ingat rakyat anda yg kau wakili,0,2025-08-20T22:05:51Z
@Sir_adam.pozharsky,dpr masih ngekos serius,0,2025-08-20T15:08:28Z
@DeniDenokDenok,ada tunjangan untuk jablay di hotel bintang,0,2025-08-20T14:48:02Z
@DeniDenokDenok,tidak ada nya ta dpr ri tidak pernah manpaat untuk rakyat kalian dpr cuma makan gaji buta dari dulu sampai sekarang bubarkan dpr,0,2025-08-20T14:45:38Z
@yadirccity7860,joget aja terus,0,2025-08-20T14:35:18Z
@parasiansihombing3044,kawin atau nikah,0,2025-08-20T14:13:02Z
@razalibinhamid7663,gaji guru perlu di naiki dahulu,0,2025-08-20T14:08:50Z
@qnos21,anggota dpr kg tau diri,0,2025-08-20T13:44:29Z
@Curbet3119,kurang besar itu tunjangannya coba diberi jtbln,0,2025-08-20T13:18:02Z
@yatirah8429,waah jt tiap blnmantap,0,2025-08-20T13:06:37Z
@mochamadkhuseini7742,prabowo subianto jika tidak hatihati maka bisa terjebak,0,2025-08-20T12:48:57Z
@PakSis-f1l,lbih pnting naikan gaji dpr daripada mikrkan rakyat,0,2025-08-20T10:26:31Z
@rayprivat7082,inikah efisiensi anggaran,0,2025-08-20T10:14:58Z
@bowosantoso-tj2vh,bubarin dpr,0,2025-08-20T09:47:52Z
@muhammadhaikal5990,sunat aja semua tunjangan dpr tuh bila perlu ga usah ada tunjangan supaya ga ada yg mau jd dpr dengan begitu uangnya bisa buat rakyat yg bener bener butuh ada atau ga ada dpr sebenernya tidak berpengaruh untuk rakyat terutama rakyat kecil,0,2025-08-20T09:16:09Z
@junapoter,gini koq namanya efisiensi efisiensi dari mana coba,0,2025-08-20T09:10:31Z
@EkoAji-eb3km,tunjangan banyakmasih mau naik gajitak sedikit yg terjerat kasus korupsiada juga yg flexing sana siniyg begini cerminan pejabat negeribak rakus tak peduli rakyat esok bisa makan atau kelaparan,1,2025-08-20T09:06:37Z
@channelterdepan,tunjangan listrik kita tlat byar aja langsung di putus,2,2025-08-20T09:00:15Z
@penbekti9430,kayak gitu wakil rakyatpro rakyat taek,0,2025-08-20T08:56:09Z
@MangEfis,harusnya mprdprdprd itu tidak di gaji dan tidak ada tunjangan murni pengabdian pada rakyat dan negara,0,2025-08-20T08:33:38Z
@RahmatHidayat-p5g,mikirin ituu kenapa rakyatnya masih ada yg hidupnya dibawah kolong jembatan,2,2025-08-20T08:19:38Z
@raymondtanoyo,gitu pajak dipers sampe kering,1,2025-08-20T08:16:51Z
@muhammadrofik3654,gajinya normal tp tunjangannya melimpah blom lg uang tdk terduga yg dtrm,3,2025-08-20T08:07:38Z
@twosistercutie8757,nangis gue denger berita ini sumpah,0,2025-08-20T08:07:25Z
@Fail123-e6n,rakyat cari makan susan bos,2,2025-08-20T07:41:27Z
@andierni6856,luar biasa uang kompensasinya jt dan pajak jg di tanggung negara sungguh bahagia kalian di dunia dan rakyat punya penghasilan ada yg tdk sampai umr tp hrs menanggung pajak sangat miris negeri ini rakyat di peras tapi pejabat negara yg menikmatinya dan pekerjaan makin sulit ketika dpt pekerjaan jauh dr kata umr hanya allah yg tau dan allah swt akan membalasnya,0,2025-08-24T01:52:50Z
@dennykurniadi9758,saya anggota dewan saya senang sekali tunjangan rumah di uang kan karena saya sudah ada rumah kok sebelum jadi anggota dewanemang saya orang miskin yang tidak ada rumahjutru kami semua mengharapkan ini yang terjadi di uangkan bosq rakyat kecil biar saja miskin kami kan menanggung doa kami yang makan uang rakyat,0,2025-08-21T18:35:03Z
@Samsu-v8z,puan penipu kyk makanya pembohong,0,2025-08-21T12:47:29Z
@BenisolehudinBenz67,kenapa orang yg kaya beginian selalu dipanjang kan umur nya,0,2025-08-20T14:56:58Z
@BangTanjung76,kalian hancurkan sajalah indonesia inibiar kalian puas,0,2025-08-20T14:38:25Z
@SyauqiaNurvifah,gaji tak naik tapi berdalih dengan tunjangan apa bedanya toh sama dari uang rakyat di kuras rakyat klian peras seakan sikap klian merendahkan rakyat ibaratkan pembantu yang merasa di rajakan sedangkan kebebasan rakyat yg seharus nya di rajakan klian bungkam apa itu arti nya merdeka,0,2025-08-20T07:36:48Z
@taufiqpermono2841,dpr bosokk,0,2025-08-20T05:26:15Z
@TukangBangunan5758,kepada rakyat bijak mari taat bayar pajak supaya negara mampu bayar kenaikan tunjangan wakil rakyat,0,2025-08-19T15:30:16Z
